model,row_id,fold,seed,group_id,y_true,oof_probability
LR-Structural,SPAM-0104,3,42,268,1,0.9982494711875916
LR-Structural,SPAM-0361,2,42,269,1,0.9848648905754089
LR-Structural,HAM-0172,5,42,271,0,0.0010411643888801336
LR-Structural,HAM-0226,4,42,272,0,0.0012789492029696703
LR-Structural,SPAM-0253,1,42,273,1,0.9990653991699219
LR-Structural,HAM-0171,2,42,275,0,0.0013947886181995273
LR-Structural,HAM-0203,4,42,276,0,0.0014135477831587195
LR-Structural,HAM-0497,3,42,277,0,0.0014248584629967809
LR-Structural,HAM-0156,5,42,278,0,0.0011338026961311698
LR-Structural,SPAM-0298,5,42,279,1,0.9972202181816101
LR-Structural,HAM-0340,1,42,280,0,0.0030162001494318247
LR-Structural,SPAM-0216,2,42,282,1,0.9952347278594971
LR-Structural,SPAM-0177,3,42,283,1,0.9977457523345947
LR-Structural,HAM-0129,4,42,285,0,0.0005060131661593914
LR-Structural,HAM-0449,2,42,286,0,0.0022334891837090254
LR-Structural,HAM-0400,3,42,287,0,0.0013235942460596561
LR-Structural,SPAM-0025,5,42,288,1,0.9964087009429932
LR-Structural,HAM-0399,5,42,289,0,0.0016950707649812102
LR-Structural,HAM-0142,1,42,291,0,0.0022209049202501774
LR-Structural,SPAM-0205,4,42,292,1,0.9983105063438416
LR-Structural,HAM-0086,1,42,293,0,0.004104850348085165
LR-Structural,SPAM-0085,2,42,295,1,0.9981034398078918
LR-Structural,SPAM-0496,3,42,296,1,0.98147052526474
LR-Structural,HAM-0456,4,42,297,0,0.0016797037096694112
LR-Structural,SPAM-0014,4,42,298,1,0.993632972240448
LR-Structural,HAM-0348,1,42,299,0,0.003368542529642582
LR-Structural,HAM-0304,2,42,301,0,0.0010547552956268191
LR-Structural,HAM-0482,3,42,302,0,0.0014779971679672599
LR-Structural,HAM-0087,5,42,303,0,0.0013595930067822337
LR-Structural,HAM-0267,1,42,304,0,0.05613933503627777
LR-Structural,SPAM-0314,2,42,306,1,0.9980946183204651
LR-Structural,HAM-0287,5,42,307,0,0.001329781603999436
LR-Structural,SPAM-0464,3,42,308,1,0.997940719127655
LR-Structural,HAM-0199,4,42,309,0,0.0015056957490742207
LR-Structural,SPAM-0046,1,42,311,1,0.997732937335968
LR-Structural,HAM-0493,2,42,312,0,0.0021136091090738773
LR-Structural,SPAM-0341,3,42,313,1,0.9954068064689636
LR-Structural,SPAM-0356,4,42,314,1,0.9995740652084351
LR-Structural,SPAM-0305,5,42,316,1,0.9992123246192932
LR-Structural,HAM-0444,5,42,317,0,0.0014438327634707093
LR-Structural,HAM-0362,1,42,318,0,0.0019992226734757423
LR-Structural,SPAM-0156,2,42,320,1,0.9980850219726562
LR-Structural,HAM-0014,3,42,321,0,0.0013704983284696937
LR-Structural,HAM-0447,4,42,322,0,0.0011719410540536046
LR-Structural,SPAM-0445,1,42,323,1,0.9973546862602234
LR-Structural,SPAM-0451,4,42,324,1,0.9952373504638672
LR-Structural,SPAM-0495,2,42,326,1,0.9983100295066833
LR-Structural,HAM-0230,5,42,327,0,0.0010124356485903263
LR-Structural,SPAM-0054,3,42,328,1,0.998619556427002
LR-Structural,HAM-0045,1,42,330,0,0.002369168447330594
LR-Structural,HAM-0068,2,42,331,0,0.0012799524702131748
LR-Structural,SPAM-0089,3,42,332,1,0.9973349571228027
LR-Structural,HAM-0467,4,42,333,0,0.0015044842148199677
LR-Structural,HAM-0228,5,42,335,0,0.0011150642530992627
LR-Structural,HAM-0158,1,42,336,0,0.0022417197469621897
LR-Structural,HAM-0003,2,42,337,0,0.0016328805359080434
LR-Structural,SPAM-0394,4,42,338,1,0.9961682558059692
LR-Structural,SPAM-0209,5,42,340,1,0.9979684352874756
LR-Structural,HAM-0163,3,42,341,0,0.0018303588731214404
LR-Structural,HAM-0394,3,42,342,0,0.0015365986619144678
LR-Structural,SPAM-0322,1,42,343,1,0.998157262802124
LR-Structural,HAM-0421,2,42,345,0,0.0017913593910634518
LR-Structural,HAM-0079,4,42,346,0,0.0009301117970608175
LR-Structural,SPAM-0436,5,42,347,1,0.9951625466346741
LR-Structural,HAM-0433,1,42,348,0,0.0011347982799634337
LR-Structural,HAM-0127,2,42,350,0,0.001213730312883854
LR-Structural,HAM-0152,4,42,351,0,9.535906428936869e-05
LR-Structural,SPAM-0007,3,42,352,1,0.9978728294372559
LR-Structural,SPAM-0459,5,42,353,1,0.9968634843826294
LR-Structural,SPAM-0096,3,42,355,1,0.9996920228004456
LR-Structural,HAM-0300,1,42,356,0,0.0029780957847833633
LR-Structural,HAM-0349,2,42,357,0,0.0019684971775859594
LR-Structural,HAM-0096,5,42,358,0,0.002046674257144332
LR-Structural,HAM-0222,4,42,359,0,0.002272413345053792
LR-Structural,HAM-0284,4,42,361,0,0.0016233231872320175
LR-Structural,SPAM-0192,1,42,362,1,0.9982175827026367
LR-Structural,HAM-0117,2,42,363,0,0.0012901908485218883
LR-Structural,SPAM-0270,3,42,365,1,0.9947129487991333
LR-Structural,HAM-0140,5,42,366,0,0.001206454006023705
LR-Structural,SPAM-0482,2,42,367,1,0.9970397353172302
LR-Structural,SPAM-0077,1,42,368,1,0.9978945851325989
LR-Structural,HAM-0401,3,42,370,0,0.0009062275639735162
LR-Structural,SPAM-0490,4,42,371,1,0.9938700795173645
LR-Structural,SPAM-0302,5,42,372,1,0.9904099702835083
LR-Structural,SPAM-0139,3,42,373,1,0.9948871731758118
LR-Structural,HAM-0175,1,42,374,0,0.0017129783518612385
LR-Structural,HAM-0119,2,42,376,0,0.001351138111203909
LR-Structural,SPAM-0035,4,42,377,1,0.9844372868537903
LR-Structural,HAM-0051,5,42,378,0,0.001293181092478335
LR-Structural,HAM-0028,1,42,379,0,0.0015877998666837811
LR-Structural,HAM-0178,5,42,380,0,0.0018777413060888648
LR-Structural,HAM-0257,2,42,382,0,0.0018678851192817092
LR-Structural,HAM-0462,3,42,383,0,0.0013340256409719586
LR-Structural,SPAM-0264,4,42,384,1,0.9997369050979614
LR-Structural,HAM-0072,1,42,386,0,0.0022301559802144766
LR-Structural,HAM-0379,2,42,387,0,0.0008529141778126359
LR-Structural,SPAM-0256,4,42,388,1,0.9935637712478638
LR-Structural,SPAM-0102,3,42,390,1,0.9969969987869263
LR-Structural,HAM-0277,5,42,391,0,0.0011697617592290044
LR-Structural,HAM-0347,1,42,392,0,0.0033393693156540394
LR-Structural,HAM-0200,2,42,393,0,0.0017903746338561177
LR-Structural,SPAM-0030,4,42,395,1,0.996835470199585
LR-Structural,SPAM-0463,5,42,396,1,0.9930398464202881
LR-Structural,HAM-0454,3,42,398,0,0.0021812987979501486
LR-Structural,HAM-0040,1,42,399,0,0.0033308817073702812
LR-Structural,HAM-0365,2,42,401,0,0.001469865906983614
LR-Structural,SPAM-0116,3,42,402,1,0.9960783123970032
LR-Structural,HAM-0074,4,42,403,0,0.00187724269926548
LR-Structural,HAM-0301,5,42,404,0,0.0009254312026314437
LR-Structural,HAM-0486,1,42,406,0,0.0017932638293132186
LR-Structural,SPAM-0414,2,42,407,1,0.9947618842124939
LR-Structural,SPAM-0056,4,42,408,1,0.9948093295097351
LR-Structural,HAM-0445,3,42,409,0,0.0018697347259148955
LR-Structural,HAM-0289,5,42,411,0,0.0014584888704121113
LR-Structural,SPAM-0441,5,42,412,1,0.9975533485412598
LR-Structural,SPAM-0182,1,42,413,1,0.994831919670105
LR-Structural,SPAM-0250,2,42,414,1,0.9943196773529053
LR-Structural,SPAM-0185,3,42,416,1,0.993855357170105
LR-Structural,SPAM-0208,4,42,417,1,0.9967812299728394
LR-Structural,HAM-0439,3,42,418,0,0.00136282027233392
LR-Structural,HAM-0291,4,42,419,0,0.0020775755401700735
LR-Structural,SPAM-0175,1,42,420,1,0.9813512563705444
LR-Structural,HAM-0109,2,42,421,0,0.0010988961439579725
LR-Structural,HAM-0022,5,42,423,0,0.0013803582405671477
LR-Structural,HAM-0271,1,42,424,0,0.0019202705007046461
LR-Structural,SPAM-0160,3,42,426,1,0.9978262186050415
LR-Structural,HAM-0170,2,42,427,0,0.0010836322326213121
LR-Structural,HAM-0402,4,42,428,0,0.001087161828763783
LR-Structural,HAM-0331,5,42,429,0,0.0008835757616907358
LR-Structural,SPAM-0344,1,42,430,1,0.9972872138023376
LR-Structural,HAM-0043,4,42,432,0,0.001350139151327312
LR-Structural,HAM-0088,2,42,433,0,0.0016080556670203805
LR-Structural,HAM-0360,3,42,434,0,0.0017343395156785846
LR-Structural,SPAM-0365,5,42,436,1,0.9944420456886292
LR-Structural,HAM-0029,1,42,437,0,0.04477385804057121
LR-Structural,HAM-0244,4,42,438,0,0.0013314150273799896
LR-Structural,HAM-0495,2,42,439,0,0.0015036057448014617
LR-Structural,SPAM-0075,3,42,441,1,0.9979721307754517
LR-Structural,SPAM-0202,5,42,442,1,0.9987028241157532
LR-Structural,HAM-0048,1,42,443,0,0.001905901706777513
LR-Structural,SPAM-0180,2,42,444,1,0.9936257004737854
LR-Structural,HAM-0333,5,42,446,0,0.0010272799991071224
LR-Structural,HAM-0440,3,42,447,0,0.0009932047687470913
LR-Structural,HAM-0335,4,42,448,0,0.0013273819349706173
LR-Structural,HAM-0042,1,42,449,0,0.0018735912162810564
LR-Structural,SPAM-0091,1,42,451,1,0.9961252212524414
LR-Structural,HAM-0351,2,42,452,0,0.0015012900112196803
LR-Structural,SPAM-0254,3,42,453,1,0.9937530755996704
LR-Structural,SPAM-0171,4,42,454,1,0.9980857968330383
LR-Structural,SPAM-0472,5,42,456,1,0.9980225563049316
LR-Structural,SPAM-0068,2,42,457,1,0.9992111921310425
LR-Structural,SPAM-0122,4,42,458,1,0.9963552951812744
LR-Structural,SPAM-0393,5,42,459,1,0.9917348027229309
LR-Structural,SPAM-0009,1,42,460,1,0.9986408948898315
LR-Structural,SPAM-0086,3,42,461,1,0.997638463973999
LR-Structural,HAM-0408,1,42,463,0,0.056381549686193466
LR-Structural,SPAM-0196,2,42,464,1,0.9975088238716125
LR-Structural,HAM-0182,3,42,465,0,0.1929243952035904
LR-Structural,HAM-0130,4,42,467,0,0.0007848965469747782
LR-Structural,HAM-0270,5,42,468,0,0.001109714969061315
LR-Structural,HAM-0318,1,42,469,0,0.0015798535896465182
LR-Structural,HAM-0099,2,42,470,0,0.0013841346371918917
LR-Structural,HAM-0124,3,42,471,0,0.0015291948802769184
LR-Structural,HAM-0269,5,42,473,0,0.0015796137740835547
LR-Structural,SPAM-0020,4,42,474,1,0.997292697429657
LR-Structural,HAM-0471,1,42,475,0,0.0020514591597020626
LR-Structural,SPAM-0398,2,42,477,1,0.9938338994979858
LR-Structural,SPAM-0283,3,42,478,1,0.9920104146003723
LR-Structural,HAM-0413,4,42,479,0,0.0014315685257315636
LR-Structural,HAM-0221,5,42,480,0,0.001359935151413083
LR-Structural,SPAM-0480,2,42,482,1,0.9983425736427307
LR-Structural,SPAM-0413,1,42,483,1,0.9971065521240234
LR-Structural,HAM-0258,4,42,484,0,0.0010700345737859607
LR-Structural,SPAM-0497,3,42,485,1,0.9978724122047424
LR-Structural,SPAM-0138,5,42,486,1,0.9978291988372803
LR-Structural,SPAM-0363,1,42,488,1,0.9969531297683716
LR-Structural,HAM-0370,2,42,489,0,0.002186472062021494
LR-Structural,HAM-0272,3,42,490,0,0.0011622256133705378
LR-Structural,SPAM-0019,4,42,492,1,0.9944521188735962
LR-Structural,SPAM-0247,5,42,493,1,0.9971840977668762
LR-Structural,SPAM-0173,3,42,494,1,0.9986744523048401
LR-Structural,HAM-0273,2,42,495,0,0.0011386568658053875
LR-Structural,HAM-0009,4,42,497,0,0.0018531985115259886
LR-Structural,HAM-0250,5,42,498,0,0.0013171578757464886
LR-Structural,SPAM-0268,3,42,499,1,0.9959511160850525
LR-Structural,HAM-0248,1,42,500,0,0.003175996709614992
LR-Structural,SPAM-0437,1,42,502,1,0.9862905144691467
LR-Structural,HAM-0479,2,42,503,0,0.0016490442212671041
LR-Structural,HAM-0342,4,42,504,0,0.0018229528795927763
LR-Structural,SPAM-0281,5,42,505,1,0.9986448884010315
LR-Structural,HAM-0031,2,42,507,0,0.0014873991021886468
LR-Structural,HAM-0192,1,42,508,0,0.001539631630294025
LR-Structural,HAM-0234,4,42,509,0,0.0008550756028853357
LR-Structural,HAM-0259,3,42,510,0,0.002325495006516576
LR-Structural,SPAM-0376,5,42,512,1,0.9960610270500183
LR-Structural,HAM-0155,1,42,513,0,0.50286465883255
LR-Structural,HAM-0070,5,42,514,0,0.001133036450482905
LR-Structural,HAM-0237,2,42,515,0,0.0014377905754372478
LR-Structural,SPAM-0417,3,42,516,1,0.9951905012130737
LR-Structural,SPAM-0462,4,42,518,1,0.9991361498832703
LR-Structural,SPAM-0158,1,42,519,1,0.9941616654396057
LR-Structural,HAM-0077,2,42,520,0,0.0013862346531823277
LR-Structural,SPAM-0161,3,42,521,1,0.9975581169128418
LR-Structural,SPAM-0115,4,42,523,1,0.9975543022155762
LR-Structural,SPAM-0032,5,42,524,1,0.9983031153678894
LR-Structural,SPAM-0149,1,42,525,1,0.9952773451805115
LR-Structural,HAM-0174,5,42,526,0,0.001127969822846353
LR-Structural,HAM-0173,2,42,528,0,0.0014306113589555025
LR-Structural,SPAM-0176,3,42,529,1,0.9965381622314453
LR-Structural,SPAM-0003,4,42,530,1,0.9957554340362549
LR-Structural,SPAM-0352,3,42,532,1,0.9997634887695312
LR-Structural,SPAM-0347,1,42,533,1,0.9986704587936401
LR-Structural,SPAM-0012,2,42,534,1,0.9975026845932007
LR-Structural,HAM-0252,4,42,535,0,0.0011425027623772621
LR-Structural,SPAM-0419,5,42,537,1,0.9945815205574036
LR-Structural,SPAM-0317,3,42,538,1,0.9984186887741089
LR-Structural,HAM-0201,1,42,539,0,0.0020061873365193605
LR-Structural,SPAM-0284,2,42,540,1,0.9970362186431885
LR-Structural,SPAM-0291,4,42,541,1,0.9979627132415771
LR-Structural,SPAM-0388,5,42,542,1,0.9976837635040283
LR-Structural,SPAM-0407,4,42,544,1,0.9863956570625305
LR-Structural,SPAM-0461,1,42,545,1,0.9979884624481201
LR-Structural,SPAM-0265,2,42,547,1,0.986336350440979
LR-Structural,SPAM-0135,3,42,548,1,0.9977785348892212
LR-Structural,HAM-0321,5,42,549,0,0.0011440020753070712
LR-Structural,SPAM-0223,3,42,550,1,0.9976146817207336
LR-Structural,SPAM-0476,4,42,551,1,0.9948518872261047
LR-Structural,HAM-0481,5,42,553,0,0.0024512019008398056
LR-Structural,HAM-0101,1,42,554,0,0.0017548175528645515
LR-Structural,SPAM-0415,2,42,555,1,0.9745425581932068
LR-Structural,SPAM-0010,1,42,556,1,0.9995602965354919
LR-Structural,SPAM-0309,2,42,558,1,0.996768593788147
LR-Structural,SPAM-0311,3,42,559,1,0.9937865734100342
LR-Structural,SPAM-0229,4,42,560,1,0.9951804280281067
LR-Structural,HAM-0368,5,42,561,0,0.0011681693140417337
LR-Structural,HAM-0478,2,42,563,0,0.0020185448229312897
LR-Structural,HAM-0390,3,42,564,0,0.0013714078813791275
LR-Structural,HAM-0290,1,42,565,0,0.0021340372040867805
LR-Structural,SPAM-0066,4,42,567,1,0.9962387681007385
LR-Structural,SPAM-0435,3,42,313,1,0.9883185625076294
LR-Structural,SPAM-0383,5,42,568,1,0.9964572191238403
LR-Structural,HAM-0210,1,42,569,0,0.0021070141810923815
LR-Structural,SPAM-0099,2,42,570,1,0.9977890253067017
LR-Structural,SPAM-0293,5,42,572,1,0.9970355033874512
LR-Structural,HAM-0195,3,42,573,0,0.0010644674766808748
LR-Structural,HAM-0217,4,42,574,0,0.002301542554050684
LR-Structural,HAM-0016,3,42,575,0,0.0021205837838351727
LR-Structural,HAM-0341,1,42,577,0,0.0019552623853087425
LR-Structural,HAM-0214,2,42,578,0,0.0011434578336775303
LR-Structural,SPAM-0449,4,42,579,1,0.9953086972236633
LR-Structural,SPAM-0151,5,42,580,1,0.9985957145690918
LR-Structural,HAM-0193,2,42,582,0,0.0021829535253345966
LR-Structural,SPAM-0484,5,42,583,1,0.9976578950881958
LR-Structural,HAM-0041,1,42,584,0,0.003012011991813779
LR-Structural,SPAM-0201,3,42,585,1,0.9956163763999939
LR-Structural,HAM-0275,4,42,586,0,0.0016776432748883963
LR-Structural,HAM-0196,5,42,588,0,0.0013121220981702209
LR-Structural,SPAM-0049,4,42,589,1,0.9981034994125366
LR-Structural,HAM-0095,1,42,590,0,0.000781793671194464
LR-Structural,HAM-0380,2,42,591,0,0.0013203229755163193
LR-Structural,SPAM-0456,3,42,593,1,0.9904776215553284
LR-Structural,SPAM-0384,5,42,594,1,0.9923481345176697
LR-Structural,HAM-0209,2,42,595,0,0.0014744697837159038
LR-Structural,SPAM-0434,1,42,597,1,0.9989213943481445
LR-Structural,HAM-0398,4,42,598,0,0.0012494272086769342
LR-Structural,SPAM-0364,3,42,599,1,0.9954403042793274
LR-Structural,SPAM-0043,5,42,600,1,0.9948720335960388
LR-Structural,SPAM-0438,1,42,601,1,0.9832469820976257
LR-Structural,HAM-0423,2,42,603,0,0.0012611565180122852
LR-Structural,SPAM-0443,4,42,604,1,0.9952245950698853
LR-Structural,SPAM-0233,3,42,605,1,0.998201847076416
LR-Structural,SPAM-0183,5,42,606,1,0.9980514645576477
LR-Structural,SPAM-0117,1,42,608,1,0.9954984188079834
LR-Structural,SPAM-0492,5,42,609,1,0.9941849112510681
LR-Structural,SPAM-0166,2,42,610,1,0.9948667287826538
LR-Structural,SPAM-0343,3,42,612,1,0.9937872886657715
LR-Structural,HAM-0189,4,42,613,0,0.0018221766222268343
LR-Structural,HAM-0386,1,42,614,0,0.001862098928540945
LR-Structural,SPAM-0134,2,42,615,1,0.9977604746818542
LR-Structural,SPAM-0308,3,42,617,1,0.9955236315727234
LR-Structural,HAM-0427,4,42,618,0,0.08187046647071838
LR-Structural,SPAM-0144,5,42,619,1,0.9219410419464111
LR-Structural,SPAM-0038,1,42,620,1,0.9916364550590515
LR-Structural,SPAM-0278,3,42,622,1,0.9971888065338135
LR-Structural,HAM-0049,4,42,623,0,0.04173512011766434
LR-Structural,SPAM-0381,2,42,624,1,0.9947450160980225
LR-Structural,SPAM-0070,5,42,625,1,0.9988816976547241
LR-Structural,SPAM-0340,1,42,627,1,0.9952664971351624
LR-Structural,SPAM-0106,3,42,628,1,0.9955371022224426
LR-Structural,SPAM-0071,2,42,629,1,0.991015613079071
LR-Structural,HAM-0063,4,42,630,0,0.03831528499722481
LR-Structural,HAM-0308,5,42,632,0,0.000849416246637702
LR-Structural,SPAM-0424,5,42,633,1,0.9911855459213257
LR-Structural,SPAM-0399,1,42,634,1,0.994869589805603
LR-Structural,SPAM-0034,3,42,635,1,0.9977479577064514
LR-Structural,SPAM-0316,2,42,637,1,0.9973844885826111
LR-Structural,HAM-0243,4,42,638,0,0.0009509592782706022
LR-Structural,SPAM-0403,1,42,639,1,0.995251476764679
LR-Structural,SPAM-0159,5,42,640,1,0.9720554351806641
LR-Structural,SPAM-0092,2,42,641,1,0.9976397156715393
LR-Structural,HAM-0327,3,42,642,0,0.0008404586696997285
LR-Structural,SPAM-0153,4,42,644,1,0.9963029026985168
LR-Structural,SPAM-0378,1,42,645,1,0.9931161999702454
LR-Structural,SPAM-0328,3,42,647,1,0.9977367520332336
LR-Structural,HAM-0058,2,42,648,0,0.0003967167576774955
LR-Structural,HAM-0223,4,42,649,0,0.00161573919467628
LR-Structural,SPAM-0248,5,42,650,1,0.9918369650840759
LR-Structural,HAM-0450,1,42,652,0,0.001953037572093308
LR-Structural,HAM-0412,4,42,653,0,0.0012714415788650513
LR-Structural,HAM-0046,3,42,654,0,0.001110096462070942
LR-Structural,HAM-0251,2,42,655,0,0.0008223930490203202
LR-Structural,HAM-0050,5,42,656,0,0.0013630380854010582
LR-Structural,SPAM-0113,1,42,657,1,0.9980275630950928
LR-Structural,HAM-0035,3,42,659,0,0.0016159818042069674
LR-Structural,SPAM-0109,5,42,660,1,0.9976900815963745
LR-Structural,HAM-0069,2,42,662,0,0.0015922065358608961
LR-Structural,HAM-0212,4,42,663,0,0.0016565899131819606
LR-Structural,HAM-0247,4,42,664,0,0.0012711894232779741
LR-Structural,HAM-0017,1,42,665,0,0.0018735256744548678
LR-Structural,SPAM-0296,2,42,666,1,0.9976292848587036
LR-Structural,HAM-0430,3,42,667,0,0.0014893485931679606
LR-Structural,SPAM-0387,5,42,669,1,0.997304379940033
LR-Structural,HAM-0194,2,42,670,0,0.002262615133076906
LR-Structural,HAM-0283,4,42,671,0,0.0024057424161583185
LR-Structural,SPAM-0455,3,42,673,1,0.99815833568573
LR-Structural,HAM-0472,1,42,674,0,0.001824396662414074
LR-Structural,SPAM-0319,5,42,675,1,0.9925593733787537
LR-Structural,HAM-0236,1,42,676,0,0.0022719530388712883
LR-Structural,SPAM-0045,3,42,678,1,0.9982785582542419
LR-Structural,HAM-0435,5,42,679,0,0.054390449076890945
LR-Structural,SPAM-0058,2,42,680,1,0.9985271692276001
LR-Structural,HAM-0475,4,42,681,0,0.0013488844269886613
LR-Structural,SPAM-0375,4,42,682,1,0.9982659220695496
LR-Structural,SPAM-0225,1,42,684,1,0.9932535886764526
LR-Structural,HAM-0229,2,42,685,0,0.0008629571530036628
LR-Structural,SPAM-0042,3,42,687,1,0.9982426762580872
LR-Structural,HAM-0403,5,42,688,0,0.0015008470509201288
LR-Structural,SPAM-0405,3,42,689,1,0.9979843497276306
LR-Structural,HAM-0183,4,42,690,0,0.001834752270951867
LR-Structural,HAM-0357,1,42,692,0,0.0019307943293824792
LR-Structural,SPAM-0346,2,42,693,1,0.9986236095428467
LR-Structural,SPAM-0286,5,42,694,1,0.9981676340103149
LR-Structural,SPAM-0053,2,42,695,1,0.9986814260482788
LR-Structural,HAM-0083,1,42,697,0,0.0020614578388631344
LR-Structural,HAM-0385,3,42,698,0,0.0018151156837120652
LR-Structural,HAM-0387,4,42,699,0,0.0012925644405186176
LR-Structural,HAM-0460,5,42,700,0,0.0014209834625944495
LR-Structural,HAM-0392,1,42,701,0,0.0016428882954642177
LR-Structural,HAM-0431,2,42,703,0,0.0014542577555403113
LR-Structural,SPAM-0401,3,42,704,1,0.9979138374328613
LR-Structural,SPAM-0368,4,42,705,1,0.9954007267951965
LR-Structural,HAM-0139,5,42,706,0,0.001301779760979116
LR-Structural,HAM-0185,1,42,707,0,0.0020200544968247414
LR-Structural,HAM-0294,2,42,709,0,0.0013416444417089224
LR-Structural,HAM-0033,3,42,710,0,0.001313759945333004
LR-Structural,HAM-0071,4,42,712,0,0.002121913945302367
LR-Structural,HAM-0062,5,42,713,0,0.0020632550586014986
LR-Structural,SPAM-0055,5,42,714,1,0.9998179078102112
LR-Structural,HAM-0066,1,42,715,0,0.001182726351544261
LR-Structural,SPAM-0218,2,42,716,1,0.9927924871444702
LR-Structural,HAM-0434,3,42,718,0,0.03114442341029644
LR-Structural,HAM-0047,4,42,719,0,0.001780836726538837
LR-Structural,HAM-0075,1,42,720,0,0.002355604898184538
LR-Structural,SPAM-0093,2,42,721,1,0.9388123750686646
LR-Structural,SPAM-0273,3,42,722,1,0.9892176389694214
LR-Structural,HAM-0261,4,42,724,0,0.0020356965251266956
LR-Structural,HAM-0406,5,42,725,0,0.001044074771925807
LR-Structural,HAM-0316,1,42,727,0,0.001331438310444355
LR-Structural,SPAM-0189,2,42,728,1,0.998839795589447
LR-Structural,HAM-0474,3,42,729,0,0.001632047351449728
LR-Structural,SPAM-0073,4,42,730,1,0.9977943897247314
LR-Structural,SPAM-0262,5,42,732,1,0.9943448901176453
LR-Structural,HAM-0468,3,42,733,0,0.0013131228042766452
LR-Structural,SPAM-0279,1,42,734,1,0.9859884977340698
LR-Structural,SPAM-0026,2,42,735,1,0.9988755583763123
LR-Structural,HAM-0465,4,42,737,0,0.001191912917420268
LR-Structural,HAM-0057,5,42,738,0,0.0017193484818562865
LR-Structural,HAM-0457,2,42,739,0,0.0010335217230021954
LR-Structural,SPAM-0023,3,42,740,1,0.997718095779419
LR-Structural,SPAM-0483,1,42,742,1,0.9952689409255981
LR-Structural,SPAM-0098,4,42,743,1,0.9960681200027466
LR-Structural,SPAM-0422,5,42,744,1,0.9971132278442383
LR-Structural,HAM-0211,4,42,745,0,0.0014437761856243014
LR-Structural,SPAM-0271,1,42,746,1,0.998195230960846
LR-Structural,HAM-0120,5,42,747,0,0.001512593007646501
LR-Structural,SPAM-0033,3,42,749,1,0.9916430711746216
LR-Structural,SPAM-0334,2,42,750,1,0.9982607960700989
LR-Structural,HAM-0169,1,42,751,0,0.0018446872709318995
LR-Structural,SPAM-0050,2,42,753,1,0.9987609386444092
LR-Structural,SPAM-0313,3,42,754,1,0.9986757040023804
LR-Structural,HAM-0208,4,42,755,0,0.001430810778401792
LR-Structural,SPAM-0061,5,42,757,1,0.997485339641571
LR-Structural,SPAM-0306,1,42,758,1,0.998477578163147
LR-Structural,HAM-0115,2,42,759,0,0.001393717247992754
LR-Structural,SPAM-0078,3,42,760,1,0.99703049659729
LR-Structural,HAM-0080,4,42,761,0,0.0018309683073312044
LR-Structural,HAM-0371,5,42,762,0,0.0010031401179730892
LR-Structural,SPAM-0041,1,42,764,1,0.997941255569458
LR-Structural,SPAM-0320,2,42,765,1,0.9978687167167664
LR-Structural,SPAM-0039,5,42,766,1,0.9881587028503418
LR-Structural,SPAM-0111,3,42,768,1,0.9968922734260559
LR-Structural,SPAM-0197,4,42,769,1,0.9981613159179688
LR-Structural,HAM-0254,3,42,770,0,0.0012910834047943354
LR-Structural,SPAM-0181,1,42,772,1,0.9981211423873901
LR-Structural,SPAM-0051,2,42,773,1,0.9923243522644043
LR-Structural,HAM-0483,4,42,774,0,0.00192735786549747
LR-Structural,SPAM-0063,5,42,775,1,0.9954542517662048
LR-Structural,SPAM-0219,1,42,776,1,0.9973177313804626
LR-Structural,HAM-0426,2,42,777,0,0.0012711824383586645
LR-Structural,SPAM-0121,3,42,779,1,0.9974295496940613
LR-Structural,SPAM-0450,4,42,780,1,0.9949020743370056
LR-Structural,HAM-0157,2,42,782,0,0.0013836103025823832
LR-Structural,HAM-0490,5,42,783,0,0.0015188594115898013
LR-Structural,HAM-0137,4,42,784,0,0.0016304368618875742
LR-Structural,HAM-0225,5,42,785,0,0.0008668644586578012
LR-Structural,HAM-0227,1,42,786,0,0.0020411661826074123
LR-Structural,HAM-0377,2,42,788,0,0.0019325674511492252
LR-Structural,SPAM-0345,3,42,789,1,0.9978657364845276
LR-Structural,SPAM-0338,2,42,790,1,0.9977951049804688
LR-Structural,HAM-0121,1,42,791,0,0.001916663721203804
LR-Structural,SPAM-0485,4,42,792,1,0.9975061416625977
LR-Structural,SPAM-0289,5,42,794,1,0.9941886067390442
LR-Structural,SPAM-0221,3,42,795,1,0.9982694387435913
LR-Structural,SPAM-0203,1,42,797,1,0.9977096319198608
LR-Structural,SPAM-0337,2,42,798,1,0.998023509979248
LR-Structural,HAM-0164,4,42,799,0,0.0015986318467184901
LR-Structural,HAM-0315,5,42,800,0,0.0006879717693664134
LR-Structural,HAM-0477,3,42,801,0,0.00151284399908036
LR-Structural,SPAM-0184,1,42,803,1,0.9981650710105896
LR-Structural,HAM-0064,2,42,804,0,0.0012533245608210564
LR-Structural,SPAM-0321,4,42,805,1,0.9963566660881042
LR-Structural,HAM-0369,3,42,807,0,0.002257097512483597
LR-Structural,SPAM-0170,5,42,808,1,0.9970474243164062
LR-Structural,SPAM-0323,1,42,809,1,0.9980229139328003
LR-Structural,HAM-0012,5,42,810,0,0.0011410017032176256
LR-Structural,SPAM-0087,2,42,811,1,0.9982702136039734
LR-Structural,SPAM-0097,3,42,813,1,0.9983354806900024
LR-Structural,HAM-0310,4,42,814,0,0.0010406824294477701
LR-Structural,HAM-0338,3,42,815,0,0.0013507886324077845
